age,income,balance,city,has_credit_card,target
75,56824,3240,B,1,1
45,80005,883,C,0,1
43,51490,741,C,1,1
66,70513,986,C,1,0
19,102840,1142,C,0,1
42,61962,3223,A,1,1
73,50987,228,A,1,1
79,64449,1066,B,1,1
20,42694,-684,A,1,1
25,97759,3511,C,1,1
61,53601,3907,B,1,1
50,44541,1509,B,1,1
59,33286,1553,C,1,1
69,71944,2680,A,0,1
52,67344,4212,B,1,1
23,40053,2613,B,0,0
56,61529,954,A,0,1
69,19829,-428,A,1,1
40,53699,327,C,1,0
42,59055,2110,B,1,1
76,84147,1017,C,1,1
67,34584,2292,B,1,1
60,24433,1171,A,1,1
36,32091,413,A,0,1
22,23269,234,A,0,0
68,76733,4344,C,0,1
28,80973,3333,A,1,1
73,56404,4596,C,0,1
29,74426,2810,C,0,1
27,52679,1355,C,1,1
25,48098,3985,A,1,0
41,43339,1950,C,1,0
77,43792,2331,A,0,1
45,19044,1936,A,1,0
58,55285,-2420,A,1,1
53,49193,4407,C,1,1
54,64907,2737,A,1,1
38,51870,2495,B,0,1
25,46746,1907,A,1,0
72,32576,2245,A,0,1
26,51443,1104,A,0,1
64,64765,2925,C,0,1
32,27133,39,B,1,1
65,51749,2279,C,1,1
63,54661,2842,B,1,1
57,35639,1702,C,1,1
35,38243,2556,B,0,1
59,54612,513,B,1,1
77,27332,551,B,1,1
37,56998,2355,A,1,1
23,32093,3018,C,1,1
29,71257,-812,B,0,0
19,96757,2783,C,1,1
24,32785,1185,B,1,1
33,60684,1711,A,1,1
20,35465,-9,B,1,1
62,70819,723,A,1,1
20,24695,3449,B,0,0
44,59612,2049,B,1,1
67,32540,1426,C,1,1
60,45860,1825,A,0,1
57,29379,2734,A,0,0
55,66447,2661,A,1,1
50,33260,1887,A,0,1
45,61039,3639,C,0,0
18,43118,3456,C,1,0
72,47711,2620,B,1,1
25,52955,2082,C,0,1
54,34764,2986,A,1,1
49,54207,2471,A,1,1
77,80607,3591,A,1,1
65,34438,3349,C,1,1
60,73436,473,B,1,1
54,79962,371,B,0,0
21,33677,948,A,1,1
47,20899,3464,A,0,1
23,56039,-364,C,0,1
63,39052,2592,A,1,1
71,87372,2544,B,0,1
36,50696,3744,A,1,0
49,33956,2271,A,1,0
26,27057,-15,B,0,1
29,71798,561,A,0,1
28,38576,227,B,1,1
63,50877,1193,B,1,1
72,69116,1726,B,1,1
33,40315,252,B,1,1
18,49081,4206,B,0,0
62,49669,12,A,0,1
72,63666,4019,B,1,0
70,61815,3778,B,0,0
38,45598,3347,A,1,0
47,51273,959,C,1,0
30,42564,2514,B,1,0
51,20448,84,C,1,1
21,55152,3366,C,1,1
45,87844,1889,A,1,1
55,32326,1386,B,1,1
75,34539,164,A,1,1
48,32585,-1716,A,1,0
76,64492,442,C,1,1
72,58970,3669,B,1,1
44,46829,1396,A,1,1
22,31640,1746,B,0,0
42,51848,2983,C,0,1
20,18708,4709,B,0,0
50,52869,3988,B,0,1
21,67430,541,B,1,1
42,24976,-914,A,0,1
37,19350,5539,A,1,0
51,81589,5403,B,1,1
43,37765,2283,A,0,1
79,72719,94,B,0,0
79,46920,3445,B,1,0
22,46761,1838,B,1,1
52,58768,1831,A,1,1
78,32320,3342,A,1,1
45,52650,2502,A,1,0
46,42370,221,B,1,1
26,23590,1513,A,0,1
69,56750,2992,B,1,1
55,44734,2765,A,0,1
67,46860,2393,B,1,1
23,25797,3400,A,1,0
36,81828,1457,B,1,1
77,67534,2268,A,0,1
61,69283,-3063,A,1,1
74,43891,1326,C,1,1
28,15416,3146,A,1,1
19,89058,1414,B,0,1
64,48778,1301,C,1,1
61,35024,438,B,1,0
61,58336,3505,C,1,1
26,73342,2823,A,1,1
38,49539,3238,A,1,1
41,75572,-589,A,0,1
51,71660,1759,A,0,1
39,28472,1580,A,1,1
20,36524,1579,A,1,1
29,69151,1076,B,0,1
45,-4252,1481,C,1,1
47,47011,3274,A,1,0
43,21383,-869,A,0,1
65,40469,4666,A,1,0
38,44024,2726,A,0,1
45,42835,1937,B,0,0
73,38955,3360,A,1,1
43,28057,-178,A,1,1
79,95838,1003,B,0,1
50,87349,1818,C,1,1
38,26759,4048,B,0,0
52,81642,1930,B,0,1
69,42011,2675,A,0,1
51,52584,1116,A,0,1
58,48735,2730,A,0,0
68,36805,4516,A,1,1
64,69677,3493,C,1,0
35,52518,1878,B,0,0
75,40469,3013,A,0,1
28,23908,2866,A,0,1
74,32128,2760,A,1,1
40,17172,3668,B,0,0
65,50244,3657,A,0,1
39,26067,1809,A,1,1
34,44689,2963,B,1,0
22,77402,1425,A,0,1
61,73986,615,A,1,1
28,49354,1596,A,0,0
47,48258,1886,A,0,1
32,87597,-492,A,1,1
44,60415,3290,A,1,1
52,43444,-2151,B,1,1
50,21480,6072,B,0,0
37,57877,4253,B,1,1
78,66586,1608,C,0,1
33,37367,2014,A,1,1
51,55824,2454,C,1,1
19,42729,1116,A,0,0
52,46319,2289,A,1,1
57,244,1784,A,1,1
73,45564,1859,A,0,1
45,69387,2272,C,1,1
64,37372,30,A,1,1
56,51051,2059,A,0,1
23,34881,2245,A,1,1
26,57209,2193,A,1,0
37,45670,1676,A,1,0
77,31215,3707,A,1,0
18,76651,1470,A,1,1
25,68579,2341,C,0,0
72,37902,3946,A,1,1
40,59956,1881,A,0,1
20,60748,2322,B,0,0
21,62846,1855,C,0,0
75,16115,3856,A,1,1
42,70132,1613,A,1,1
64,38606,3925,C,0,0
55,42843,1845,A,1,0
32,102758,711,B,0,1
38,56037,3019,A,1,1
52,42274,1543,C,1,0
74,5894,2931,C,0,0
70,77795,-2094,C,0,1
70,23096,2008,A,0,1
63,29931,1311,A,0,1
69,43373,405,A,1,1
31,78328,1170,C,0,1
53,65465,1139,C,1,1
29,46843,1928,A,1,1
34,56166,-51,B,1,1
56,37992,2474,A,0,0
26,52793,4049,A,1,1
52,51467,2421,B,1,1
77,69375,3213,A,1,1
30,69344,3642,A,1,1
32,59880,3855,A,0,1
35,42753,4805,C,0,0
68,64836,1251,C,1,1
50,48161,922,C,1,0
23,28362,3175,B,1,0
76,41934,3062,B,0,0
44,51691,3164,A,1,1
40,68204,4834,C,0,0
76,46329,2017,B,0,0
44,25816,2639,B,1,1
51,51135,529,B,0,1
73,52269,5203,C,1,1
63,53717,1495,A,1,1
55,68397,1538,A,1,1
31,70378,1480,B,1,1
53,38116,1033,C,1,1
70,37677,906,B,0,1
25,29196,1214,A,1,0
79,63976,-49,A,1,1
52,78976,822,B,1,1
36,43698,4923,B,1,0
47,45171,3103,B,0,0
31,79336,3389,A,0,1
76,60111,3766,C,0,0
37,58725,4751,B,1,0
66,26182,-657,B,1,1
42,63575,155,A,1,1
57,31417,794,A,1,1
41,27320,1295,C,1,1
31,43065,1549,A,0,1
43,38284,1330,B,0,0
55,45568,2329,A,1,1
40,21180,2053,B,1,1
39,69176,916,A,0,1
65,72554,-1263,A,1,1
74,11053,511,C,0,1
36,69569,1176,B,1,1
63,33789,1629,A,0,0
68,67140,305,A,1,1
20,48631,1264,C,0,1
59,50576,304,A,1,1
36,46298,1811,B,1,1
26,74243,390,A,1,1
45,25208,727,C,1,1
37,62157,37,B,0,0
62,72027,1770,B,0,1
24,64327,700,A,1,1
31,96494,3360,C,1,1
26,39421,2609,A,0,0
76,69146,1895,C,1,1
77,47878,804,A,0,1
72,74668,2571,B,0,1
74,49846,3036,A,1,1
77,42242,2214,B,1,0
36,76121,4406,A,1,1
64,40169,2689,A,1,1
69,21745,3370,A,1,1
31,39663,2200,A,0,0
73,62381,3013,A,1,0
55,77841,805,A,1,1
70,52223,1312,C,0,1
78,76364,2524,A,0,1
53,22837,2513,B,1,1
57,41135,2761,A,1,1
34,44228,3651,B,0,1
47,47709,-137,A,0,1
26,51682,538,C,0,0
50,63818,2344,C,0,1
73,41104,913,A,1,1
69,52781,7067,B,1,0
42,49098,2774,A,1,1
31,31482,1883,B,0,0
28,47727,1227,A,1,1
70,47127,1280,A,0,1
52,46698,2045,A,0,1
58,50635,2168,B,1,0
76,51513,1315,A,0,1
31,41354,1590,B,0,0
47,75454,4016,B,1,1
58,26610,4077,A,0,1
21,35581,2378,B,1,0
76,105599,-12,C,0,1
21,29240,2808,C,0,1
45,22925,4331,B,1,1
25,64690,4055,B,1,0
19,8458,3102,B,1,1
58,45295,4134,A,1,0
78,92916,2080,A,1,1
63,19101,2942,A,1,0
39,10361,979,A,0,0
58,20016,2438,A,1,1
73,67967,3994,C,1,1
72,72496,1116,A,1,1
33,39748,708,B,1,1
46,63664,2146,B,0,1
79,77805,1660,A,1,1
66,85747,2974,A,1,1
65,45073,1320,B,1,1
47,3971,4578,B,1,1
29,33582,65,C,1,0
52,41464,3881,A,1,0
28,44821,853,C,1,1
63,46243,-694,A,1,1
67,72378,2357,B,1,1
38,75489,1618,B,1,1
38,46567,336,A,1,1
22,71970,-522,A,0,1
65,57153,1987,A,1,1
37,51290,3464,A,1,0
54,68131,2877,B,1,1
20,51445,2085,A,1,1
61,91156,2718,B,0,1
50,21232,1959,A,0,1
70,39697,-145,B,0,1
78,47470,-131,B,1,1
26,58789,1695,B,0,1
78,75359,1759,B,1,1
26,49512,3276,A,0,1
21,21555,3136,C,1,0
52,66850,2908,A,0,1
34,65099,1580,A,0,1
51,11163,-71,A,1,1
41,49924,2618,B,0,0
49,18197,2788,B,1,1
18,36707,-1583,B,0,0
25,31944,748,A,1,0
62,66185,963,A,1,1
40,52337,2178,C,0,0
64,24288,795,B,0,1
57,67601,1943,A,0,1
29,21324,1684,B,1,0
71,56602,1761,A,0,1
29,33720,925,A,1,1
63,42686,1042,A,1,1
64,60085,380,A,1,1
32,60429,2570,A,0,1
58,76739,2857,C,0,0
36,48355,844,B,0,1
43,56129,4281,A,1,0
69,41245,1528,B,0,1
46,53640,4295,C,1,1
39,58790,1037,A,1,1
57,48034,-1040,C,0,1
38,13925,2603,B,1,1
68,56629,2373,A,0,0
55,57291,2052,A,0,1
37,36397,1037,A,0,1
74,24312,1948,B,0,1
46,79518,1233,A,1,1
68,59829,1546,B,1,1
21,45418,3262,B,0,1
72,27259,2276,A,1,0
24,33564,2915,C,1,0
45,76052,1652,C,0,1
45,52753,1487,A,0,1
21,38988,270,C,1,1
39,60194,1445,A,1,1
29,33712,-2982,A,1,1
62,80017,1115,A,1,1
20,77056,1877,B,1,1
39,40669,2846,B,1,1
61,37427,1597,A,1,1
19,-2363,2522,A,1,0
41,20368,-1270,A,0,0
51,23211,1915,C,1,1
44,52704,-519,C,0,1
72,43475,188,B,1,0
58,23093,1719,B,1,1
18,44377,3914,B,1,0
25,60107,2557,A,0,1
40,60557,2027,A,1,1
55,12007,1971,B,1,1
23,47435,930,B,1,1
39,22333,1184,A,1,0
42,68035,2641,C,1,1
35,65683,-78,C,0,1
34,32039,2890,A,1,1
78,34679,1417,B,1,1
29,40775,3238,C,0,0
23,4944,3442,A,0,0
43,56719,-510,B,0,1
44,44543,1128,A,1,1
25,69404,717,A,1,0
36,28032,-719,C,1,1
77,37618,451,A,1,1
59,19869,5662,A,0,0
18,29914,2914,A,1,0
74,26360,4876,A,0,0
46,69919,3244,A,0,0
62,36035,887,B,1,1
66,52484,1427,A,0,1
52,42385,2883,B,1,0
57,24611,2656,B,1,1
31,46634,1134,A,1,0
52,61982,-265,B,0,1
65,25845,6932,B,1,0
62,66182,1788,A,1,1
37,33006,1511,A,1,1
73,40340,2170,B,1,0
66,60614,1636,C,1,1
30,36731,2184,A,1,0
78,50751,3930,A,1,1
55,43706,1813,A,1,1
66,52587,256,A,1,0
63,2385,1758,B,1,1
66,13406,1303,A,1,1
79,62319,4136,A,0,1
25,70744,3757,A,1,0
60,31790,2161,A,0,1
37,45119,82,A,0,0
77,55894,161,A,0,1
50,63864,2023,A,0,1
43,9446,2504,C,1,1
56,32279,1438,C,1,1
38,43348,1280,A,0,1
70,64063,1111,B,1,1
66,99969,1965,A,0,1
79,45440,-1574,A,1,1
59,21860,348,A,1,1
60,58045,1059,A,1,1
71,76420,3811,B,0,0
79,52160,779,A,1,1
58,31867,2271,A,1,1
26,69160,2340,B,1,1
41,63271,3947,B,0,0
54,29478,3894,A,1,0
66,57629,1914,A,0,1
58,69945,1287,A,1,1
34,73638,1004,A,0,1
41,48671,1638,A,1,1
38,42838,1349,A,0,1
68,74545,2830,B,1,1
76,25797,2630,B,1,1
56,58772,2888,B,1,1
72,22599,3889,A,1,1
58,71308,4794,A,0,0
56,44839,2187,A,0,0
30,75372,3649,B,0,0
28,59828,1473,A,1,1
63,25536,3778,C,1,0
36,78493,3592,B,1,0
28,81025,3513,C,0,1
30,67646,2141,B,1,1
63,34768,997,C,1,1
62,43880,-92,B,1,1
18,52909,1940,C,1,0
57,35926,4300,A,0,1
61,83847,1535,A,0,0
36,52887,3178,B,0,0
29,-4067,3266,C,1,0
25,56787,1574,A,1,1
25,43037,3975,A,0,0
78,48501,-2363,B,0,1
70,42628,166,B,0,1
62,66141,627,A,1,1
29,72394,770,B,0,0
78,55661,2504,C,0,1
65,43214,2435,C,0,0
50,49173,2591,A,1,1
62,50392,2894,A,1,0
43,33951,575,A,1,1
56,61579,173,A,0,1
45,59201,2594,A,1,1
75,80809,1055,B,0,1
22,75107,-356,A,1,1
25,36287,3457,C,0,1
42,66406,4093,C,0,1
44,30981,4336,A,1,1
63,63919,2281,C,0,1
40,39668,2939,B,0,0
47,29535,4055,B,1,0
62,55601,1038,A,1,1
64,-3491,3666,B,1,0
40,14980,2413,A,1,1
66,46450,3371,B,1,1
64,51649,2279,A,1,1
37,42614,3944,B,1,0
35,18411,2335,A,1,1
35,33642,-226,A,0,1
19,57824,4178,B,0,1
21,61636,579,B,1,1
47,49676,3880,A,1,1
50,73137,1865,A,1,1
53,57948,3764,C,0,0
35,35051,3702,B,0,0
54,44390,2645,A,0,0
36,21943,2763,B,0,1
64,47837,2634,A,1,1
45,72242,-1021,A,1,1
57,63706,2177,B,1,0
37,78040,326,C,1,1
66,43942,2257,B,1,0
50,76922,286,A,1,1
29,46134,223,C,1,1
75,79432,4407,A,1,1
68,49563,3604,C,1,0
32,64145,1994,A,1,1
58,79502,2277,A,1,1
56,46131,1628,B,1,1
19,54368,2855,A,1,1
46,75777,986,B,1,1
58,47340,3491,B,1,0
27,23582,1620,A,0,1
19,92860,1370,B,0,0
68,40605,2033,A,1,1
28,53175,1113,A,0,1
30,73120,2493,C,1,1
27,37830,1194,C,0,0
31,29843,2703,A,0,0
35,55075,3824,B,1,1
68,14138,921,A,1,1
71,44242,1804,B,1,1
26,54901,2692,C,0,1
74,44601,1346,A,1,1
56,19131,2696,C,1,1
45,81884,2833,A,0,0
20,52071,3625,A,0,0
37,78623,1091,C,1,1
23,44799,586,B,0,1
44,32400,1539,A,1,1
70,55384,548,B,0,1
19,45684,2847,A,1,1
46,26445,257,A,0,1
55,79396,5500,C,1,0
20,37555,3944,B,1,0
33,13195,2019,C,0,1
47,76563,3301,A,1,0
57,39914,-455,B,1,1
19,37844,5785,C,1,0
34,14692,1115,A,1,1
58,84819,1819,A,0,1
79,24210,-784,B,1,1
29,51169,2729,A,1,1
52,68252,340,A,1,1
60,58434,2152,C,1,1
18,48807,1184,C,0,0
72,15967,383,B,0,1
62,33806,793,B,1,1
32,53756,2339,C,1,1
43,34257,78,B,0,1
54,54067,877,A,0,1
38,63635,2995,A,1,1
79,69250,5904,A,0,1
66,25476,2716,A,0,1
48,93933,624,A,0,1
42,65350,1449,A,1,1
40,49966,2047,A,1,1
41,71791,1476,A,1,1
74,97308,3355,B,1,1
55,21226,2326,A,0,1
45,45495,3362,B,0,1
38,2431,1528,A,1,1
71,53853,3988,C,0,1
60,57308,1750,C,1,1
35,49217,543,B,1,1
53,36909,5266,B,0,0
52,9010,-737,C,1,1
62,57471,892,A,1,1
72,79109,1059,C,1,1
26,38180,5762,B,0,0
70,58801,4710,B,0,0
55,18637,4241,A,1,1
75,59144,1504,B,1,1
47,42132,5639,B,0,1
77,34752,2553,B,1,1
61,34793,3466,B,1,0
51,42128,2270,A,1,1
49,57649,1926,A,0,1
20,23757,1622,A,0,0
20,42058,1686,A,0,1
45,49171,2913,A,0,0
61,28019,2551,A,1,0
32,85933,1953,A,0,1
58,32930,4264,A,1,1
40,36611,-2450,A,0,1
57,30434,2765,C,1,0
28,85970,3077,B,0,0
65,61058,3720,B,0,1
49,31268,1903,A,0,0
75,72125,2312,B,1,1
76,54014,3479,B,0,1
74,55145,4237,C,0,1
71,43110,1549,B,0,1
53,35012,2400,B,1,0
77,56755,4518,C,1,1
50,39098,-1186,A,1,1
41,86335,965,A,1,1
56,24614,4199,B,0,0
51,80723,3639,A,1,1
73,47774,2784,A,0,1
45,55982,1327,B,1,1
54,66663,677,A,1,1
24,37395,1113,B,1,1
21,67285,4322,C,0,0
54,-4151,1057,A,0,0
73,35600,2152,A,1,1
18,31519,869,A,1,1
18,24930,3264,A,0,0
64,45701,1192,A,0,1
37,57715,1854,A,1,0
36,64053,-525,A,1,1
46,54818,-420,A,1,1
27,36686,2012,B,0,1
77,57380,12,C,1,1
35,52486,5158,B,0,1
45,68721,-1092,B,1,1
52,65539,800,A,0,1
60,50610,2025,B,0,1
64,32055,1452,A,0,1
48,36941,344,A,1,1
44,39004,563,C,1,1
79,43695,514,A,1,1
28,55361,1570,A,1,1
66,64303,4928,C,1,1
66,48978,2117,C,1,1
55,50322,3774,A,1,1
22,52866,2760,A,1,1
25,39682,3671,B,0,0
51,31492,-2200,B,1,1
65,14891,1543,A,0,0
69,36097,3961,B,1,1
73,59463,1142,C,0,1
29,35942,4644,A,1,0
55,45244,4226,C,1,1
18,59329,1296,C,0,0
48,60414,1245,A,1,1
21,28409,480,B,1,0
66,69941,1056,A,0,0
62,72547,151,B,0,1
67,27403,2643,B,0,1
22,33523,-184,A,1,1
47,73822,2906,B,1,0
73,47063,2942,C,1,0
41,5604,-492,A,0,1
76,22006,4325,A,0,1
20,45013,2770,A,0,0
28,26739,3125,B,0,0
62,41732,862,C,1,1
21,50648,2934,C,1,0
43,79245,3690,A,0,0
44,44191,1852,B,1,1
63,71451,5003,A,0,1
71,78575,2066,A,1,1
60,78686,3711,A,0,0
44,55695,2440,A,1,1
59,10734,2878,B,0,1
68,59216,-507,C,1,1
67,70968,2557,B,0,1
23,48379,898,B,0,0
76,84892,730,A,1,1
78,67197,4616,C,0,0
32,61365,1679,B,1,1
70,71728,495,C,1,1
47,56667,1461,A,1,1
59,144,49,B,1,1
54,40017,4151,B,0,1
75,73943,956,A,1,1
78,33848,2794,B,1,1
54,45531,4034,C,1,1
59,29103,1250,A,0,1
77,85678,2798,A,1,1
54,83630,455,B,0,1
52,32323,5669,A,0,0
40,52946,3405,B,0,1
23,36390,1711,B,0,1
21,62299,841,A,0,1
35,60194,1829,C,0,0
77,66234,1490,B,1,1
26,56638,4929,C,0,0
66,108708,162,B,1,1
46,29442,2202,C,0,1
30,15788,1972,A,0,1
76,42138,1824,A,1,1
64,18640,1837,A,1,1
79,20151,1826,A,1,1
69,29974,3310,C,1,1
34,31556,2913,A,0,1
62,30908,2628,C,1,0
49,60364,-2551,A,1,1
65,39876,2450,A,0,1
39,46410,-483,C,1,1
21,67885,2969,A,1,1
22,34674,4212,B,0,1
54,44709,611,A,1,1
58,57315,1607,C,1,1
66,11169,1101,B,1,1
30,2302,3853,B,0,0
51,56922,2143,A,1,1
62,59840,4592,A,0,1
39,91284,2621,C,0,1
70,53162,2364,C,0,0
76,66395,2102,A,1,1
40,46091,3227,A,1,1
68,55945,-607,A,1,1
20,83345,2128,A,1,1
59,7520,1895,B,0,0
51,58272,3088,A,0,1
49,92712,1718,A,1,0
62,55641,442,B,1,1
68,83011,2011,A,1,1
75,37416,376,B,0,1
66,49359,-888,C,0,1
38,50670,3091,A,0,1
63,5648,2869,B,0,0
61,26636,2701,A,0,1
38,28062,3954,A,1,1
61,66441,1002,A,1,1
28,67443,-147,A,1,0
56,56481,1895,A,0,1
21,66482,1479,A,0,1
68,46717,737,C,1,1
18,74039,1880,B,1,1
45,50176,1083,C,1,1
41,51157,-754,B,1,1
78,44688,1338,A,1,1
52,63689,295,A,0,0
30,41576,2347,A,0,1
64,69529,1016,A,1,1
51,27357,3667,B,1,0
28,28022,4406,B,0,0
53,63749,3019,A,1,1
68,48229,-327,A,1,1
78,40922,4258,A,1,0
34,67801,4364,A,0,1
52,37855,2028,A,0,1
77,45996,3984,B,1,1
35,77985,1172,A,1,1
57,80783,-799,B,1,0
39,81448,860,A,1,1
74,44357,4594,A,1,0
41,74614,-237,C,1,1
75,31021,1999,B,0,0
36,31862,2051,A,1,1
54,2991,1231,C,1,1
56,83457,1335,A,1,1
38,32720,2108,A,1,1
25,47469,1157,B,1,1
45,31794,-133,B,1,1
22,63903,2323,A,0,1
34,42487,3610,A,0,1
54,23904,3304,C,0,0
53,58833,785,A,0,1
71,21325,123,A,1,1
36,33252,1574,B,0,0
44,7862,4352,C,1,0
70,21521,2968,A,1,1
51,53571,3056,B,1,0
28,10709,3335,B,1,0
71,20377,2631,A,0,0
62,49953,2181,B,1,1
64,39128,2993,C,0,0
29,89841,1181,A,1,1
71,86678,-122,A,0,1
38,32642,3084,C,1,0
71,61143,3857,B,0,0
28,64986,323,A,0,1
56,38050,3233,B,1,1
45,20089,4521,B,1,0
22,49754,1997,B,0,1
34,46543,773,C,1,0
73,41285,2185,A,0,1
37,58846,1174,A,0,1
58,34985,1075,B,1,1
63,26960,2650,A,1,1
75,52182,-406,B,1,0
29,57719,-166,A,0,1
23,26467,2029,A,0,1
34,68562,1967,A,1,1
68,14590,2515,B,0,0
36,38438,4813,B,1,0
43,44840,2157,A,0,1
65,37276,2897,A,1,1
61,38699,537,A,0,1
61,87421,3152,B,0,1
69,32982,1210,A,1,1
49,98824,2107,B,1,1
23,58743,1837,B,1,0
72,51841,3549,A,1,1
75,59525,35,B,1,1
53,100599,-1425,A,1,1
55,30128,1680,B,1,1
28,27592,2703,A,1,0
50,34903,2228,A,1,1
79,50643,3848,B,1,0
41,15485,2656,A,1,1
40,50447,1154,B,1,1
32,83871,-1488,B,1,1
44,53028,1644,B,0,1
28,44146,3542,A,0,0
74,37637,1412,B,1,0
68,67970,2042,B,0,0
67,33483,2632,A,1,1
34,86928,477,B,1,1
68,88667,2935,C,1,1
70,55135,4456,A,1,1
31,49770,1741,C,0,1
44,70613,306,A,1,1
35,71896,1900,A,1,1
45,33880,-1337,A,0,1
68,39469,2505,B,1,1
64,23553,2678,A,1,1
64,58181,4513,C,0,1
21,63333,1709,C,1,1
24,23001,2613,B,1,0
62,40896,708,A,0,1
52,23055,1465,C,1,1
65,32024,-288,C,1,1
26,61020,1708,A,0,1
25,35330,1542,B,1,1
69,43983,2449,B,0,1
62,17454,1065,B,1,1
34,53740,2125,A,0,1
34,49115,1500,A,0,1
66,35421,1503,A,1,1
50,46220,2121,A,0,1
49,53606,2061,B,0,1
25,33703,3142,C,1,1
36,20475,1819,C,1,0
55,86111,1475,B,1,1
20,37335,1729,B,1,0
76,48065,928,A,1,1
22,70217,1460,B,1,1
30,120581,5047,A,1,1
64,25110,631,A,0,0
63,58997,1582,B,0,1
78,35849,1419,A,1,1
48,39224,1629,A,1,1
72,35596,1503,C,1,0
33,27487,2419,A,1,1
67,49174,-565,A,0,0
49,20510,3556,A,0,1
39,68936,2949,A,1,0
46,51100,136,A,1,0
39,58449,-1404,B,0,0
60,40676,534,A,1,1
20,42656,1636,C,0,0
71,55751,5870,A,1,0
27,26719,2815,A,1,1
59,42840,-711,B,1,1
79,32808,966,B,0,1
38,32189,1920,B,0,1
33,7803,2381,C,0,0
29,76787,28,A,1,1
19,36269,1798,A,0,0
58,73268,924,C,0,1
41,71376,344,A,1,1
52,24280,2389,A,1,1
73,28232,3161,A,1,0
47,101210,3262,B,1,1
74,85019,2862,A,1,1
47,49370,1254,A,1,1
64,55147,3072,A,1,1
52,37383,2464,B,0,1
36,58647,2201,A,1,1
67,35656,1082,A,1,1
25,9353,1255,B,1,1
43,23569,2111,C,1,1
66,50422,5660,B,1,0
57,27379,2452,B,0,1
24,48654,1083,A,1,1
47,28507,751,A,1,0
24,34353,1262,A,1,0
20,67063,5266,C,0,0
18,54950,1401,A,1,0
53,49807,3360,C,0,1
42,67579,1436,C,0,0
54,59612,2392,A,0,0
18,78931,3188,A,0,1
32,40803,1142,A,1,1
54,41407,1038,A,1,1
30,23978,4488,A,1,1
57,41420,3477,C,1,1
25,69295,3186,A,1,1
22,76000,3181,A,1,1
77,69206,2689,A,1,1
26,14116,5027,C,1,1
18,71663,2066,B,1,0
53,13230,2866,C,1,1
52,67962,-176,C,1,1
19,42644,763,A,0,1
57,64051,199,A,1,1
40,23351,3911,A,1,1
26,73423,-1829,A,1,1
51,20701,1397,B,0,0
63,36631,-2491,A,1,1
31,30038,753,A,1,1
21,14914,1264,B,1,1
47,51891,4077,B,0,0
48,86122,2595,B,0,0
55,103338,750,A,1,1
28,51943,3599,C,1,0
52,72334,2027,B,0,1
25,54642,2056,A,0,0
20,59978,196,B,1,0
31,43157,515,C,1,1
77,53902,762,A,1,1
30,60750,2070,A,1,1
62,38431,2117,A,1,0
49,48450,4316,A,0,0
51,48831,2578,C,1,0
62,66528,-2061,A,0,1
78,28679,2394,B,1,1
36,48969,-175,B,0,0
76,88240,551,B,1,1
55,73281,782,A,1,1
33,76984,1005,A,0,0
19,50489,-63,A,0,1
57,56420,2305,A,0,1
34,70045,-116,A,1,1
72,81205,2535,C,0,1
51,10968,5355,A,0,1
59,23691,6,B,1,1
77,76189,1573,A,1,1
33,44462,-1785,B,0,1
55,36566,1549,C,1,1
77,24917,2964,A,1,0
19,38900,3081,C,1,0
19,21953,2116,B,0,0
43,91822,3334,C,1,1
30,49551,5819,B,1,0
73,48841,4568,A,1,1
64,61762,1216,A,1,1
48,69247,-177,A,1,1
77,68918,1391,B,1,1
51,71472,580,C,1,1
56,37383,2677,B,1,0
20,44043,228,A,0,1
25,65381,1891,C,0,0
40,39452,3257,B,1,1
31,49898,1849,A,1,1
73,57975,581,A,1,1
79,65704,3762,A,1,1
72,14446,-818,C,1,1
44,64295,1508,C,0,1
71,45326,1938,A,0,1
46,64149,2024,A,1,0
56,65539,2271,B,1,1
70,82158,2916,C,0,0
56,77069,1947,B,1,0
18,76931,1448,B,0,0
34,78873,1389,A,0,0
58,55828,1083,B,0,0
47,50644,3181,A,1,1
70,67456,1030,C,0,1
30,64642,3270,A,0,0
38,43819,2028,C,1,1
36,58096,1218,A,1,1
70,49298,2928,C,0,0
36,32921,909,A,1,1
74,75809,2957,A,0,0
42,51104,2319,B,1,1
39,90974,1106,A,1,1
48,17490,2793,C,1,1
34,38864,2820,B,0,0
72,50653,3736,B,1,0
